Date,Cloud,RootEntity,HierarchyLevel1,HierarchyLevel2,HierarchyLevel3,Service,Category,UsageType,Cost (USD),Tags,Dimensions
2025-06-02,GCP,Org-789,Folder-Security,Proj-3004,SKU-Infra,TPUs,AI Spend,Reserved,2125.57,"{'env': 'prod', 'team': 'Platform', 'app': 'etl-pipeline', 'costCenter': 'CC-1072'}","{'region': 'westus', 'billingSource': 'CostManagementAPI', 'sku': 'tpu-v4'}"
2025-06-02,GCP,Org-789,Folder-Security,Proj-3003,SKU-Analytics,TPUs,AI Spend,OnDemand,1889.13,"{'env': 'test', 'team': 'Platform', 'app': 'chatbot', 'costCenter': 'CC-1622'}","{'region': 'us-east-1', 'billingSource': 'CostExplorerAPI', 'sku': 'tpu-v4'}"
2025-06-03,AWS,Org-Root-123,OU-Finance,Acc-1003,TagGroup-Dev,EC2,Infra Spend,Spot,2938.87,"{'env': 'dev', 'team': 'Platform', 'app': 'chatbot', 'costCenter': 'CC-1529'}","{'region': 'asia-south1', 'billingSource': 'CostExplorerAPI', 'sku': 'tpu-v4'}"
2025-06-03,AWS,Org-Root-123,OU-Prod,Acc-1007,TagGroup-Prod,EC2,Infra Spend,Reserved,1618.25,"{'env': 'test', 'team': 'AI-Research', 'app': 'genai-api', 'costCenter': 'CC-1850'}","{'region': 'eastus', 'billingSource': 'BigQueryExport', 'sku': 'tpu-v4'}"
2025-06-03,AWS,Org-Root-123,OU-Prod,Acc-1008,TagGroup-Prod,EC2,Infra Spend,Spot,693.44,"{'env': 'test', 'team': 'DataEng', 'app': 'genai-api', 'costCenter': 'CC-1380'}","{'region': 'asia-south1', 'billingSource': 'BigQueryExport', 'sku': 'gpt-4'}"
2025-06-03,AWS,Org-Root-123,OU-Research,Acc-1005,TagGroup-Test,S3,Infra Spend,OnDemand,2473.3,"{'env': 'prod', 'team': 'DataEng', 'app': 'chatbot', 'costCenter': 'CC-1865'}","{'region': 'westus', 'billingSource': 'CostExplorerAPI', 'sku': 'premium'}"
2025-06-03,AWS,Org-Root-123,OU-Prod,Acc-1003,TagGroup-Prod,S3,Infra Spend,Spot,1622.58,"{'env': 'prod', 'team': 'DataEng', 'app': 'chatbot', 'costCenter': 'CC-1451'}","{'region': 'us-east-1', 'billingSource': 'CostManagementAPI', 'sku': 'tpu-v4'}"
2025-06-03,AWS,Org-Root-123,OU-Research,Acc-1003,TagGroup-Prod,S3,Infra Spend,Preemptible,1379.64,"{'env': 'dev', 'team': 'DataEng', 'app': 'genai-api', 'costCenter': 'CC-1730'}","{'region': 'us-west-2', 'billingSource': 'BigQueryExport', 'sku': 'tpu-v4'}"
2025-06-03,AWS,Org-Root-123,OU-Finance,Acc-1008,TagGroup-Dev,RDS,Infra Spend,Preemptible,2499.8,"{'env': 'dev', 'team': 'FinOps', 'app': 'genai-api', 'costCenter': 'CC-1238'}","{'region': 'europe-west1', 'billingSource': 'CostExplorerAPI', 'sku': 'tpu-v4'}"
2025-06-03,AWS,Org-Root-123,OU-Research,Acc-1010,TagGroup-Prod,RDS,Infra Spend,OnDemand,1805.49,"{'env': 'dev', 'team': 'Platform', 'app': 'data-warehouse', 'costCenter': 'CC-1230'}","{'region': 'eastus', 'billingSource': 'CostExplorerAPI', 'sku': 'gpt-4'}"
2025-06-03,AWS,Org-Root-123,OU-Finance,Acc-1009,TagGroup-Dev,RDS,Infra Spend,Preemptible,368.72,"{'env': 'prod', 'team': 'Platform', 'app': 'data-warehouse', 'costCenter': 'CC-1976'}","{'region': 'europe-west1', 'billingSource': 'CostExplorerAPI', 'sku': 'premium'}"
2025-06-03,AWS,Org-Root-123,OU-Prod,Acc-1003,TagGroup-Dev,SageMaker,AI Spend,Reserved,163.36,"{'env': 'dev', 'team': 'Platform', 'app': 'genai-api', 'costCenter': 'CC-1440'}","{'region': 'us-west-2', 'billingSource': 'BigQueryExport', 'sku': 'tpu-v4'}"
2025-06-03,AWS,Org-Root-123,OU-Finance,Acc-1001,TagGroup-Dev,SageMaker,AI Spend,OnDemand,1174.82,"{'env': 'prod', 'team': 'DataEng', 'app': 'etl-pipeline', 'costCenter': 'CC-1366'}","{'region': 'westus', 'billingSource': 'CostManagementAPI', 'sku': 'gpt-4'}"
2025-06-03,AWS,Org-Root-123,OU-Prod,Acc-1003,TagGroup-Test,SageMaker,AI Spend,Preemptible,2926.59,"{'env': 'dev', 'team': 'Platform', 'app': 'data-warehouse', 'costCenter': 'CC-1900'}","{'region': 'us-east-1', 'billingSource': 'CostManagementAPI', 'sku': 'tpu-v4'}"
2025-06-03,AWS,Org-Root-123,OU-Prod,Acc-1001,TagGroup-Dev,Bedrock,GenAI Spend,Preemptible,2637.26,"{'env': 'prod', 'team': 'AI-Research', 'app': 'etl-pipeline', 'costCenter': 'CC-1487'}","{'region': 'us-west-2', 'billingSource': 'CostExplorerAPI', 'sku': 'standard'}"
2025-06-03,AWS,Org-Root-123,OU-Research,Acc-1008,TagGroup-Dev,Bedrock,GenAI Spend,Spot,952.78,"{'env': 'dev', 'team': 'AI-Research', 'app': 'genai-api', 'costCenter': 'CC-1041'}","{'region': 'us-east-1', 'billingSource': 'BigQueryExport', 'sku': 'tpu-v4'}"
2025-06-03,AWS,Org-Root-123,OU-Finance,Acc-1007,TagGroup-Prod,Bedrock,GenAI Spend,OnDemand,2830.94,"{'env': 'dev', 'team': 'Platform', 'app': 'etl-pipeline', 'costCenter': 'CC-1462'}","{'region': 'asia-south1', 'billingSource': 'CostExplorerAPI', 'sku': 'tpu-v4'}"
2025-06-03,Azure,Tenant-456,Mgmt-Cloud,Sub-2009,RG-GenAI,VMs,Infra Spend,Preemptible,183.06,"{'env': 'test', 'team': 'Platform', 'app': 'genai-api', 'costCenter': 'CC-1941'}","{'region': 'westus', 'billingSource': 'CostManagementAPI', 'sku': 'gpt-4'}"
2025-06-03,Azure,Tenant-456,Mgmt-AI,Sub-2009,RG-GenAI,VMs,Infra Spend,Reserved,2961.93,"{'env': 'dev', 'team': 'FinOps', 'app': 'genai-api', 'costCenter': 'CC-1217'}","{'region': 'us-east-1', 'billingSource': 'BigQueryExport', 'sku': 'tpu-v4'}"
2025-06-03,Azure,Tenant-456,Mgmt-AI,Sub-2006,RG-Prod,VMs,Infra Spend,OnDemand,2917.7,"{'env': 'test', 'team': 'Platform', 'app': 'chatbot', 'costCenter': 'CC-1316'}","{'region': 'europe-west1', 'billingSource': 'CostManagementAPI', 'sku': 'tpu-v4'}"
2025-06-03,Azure,Tenant-456,Mgmt-AI,Sub-2006,RG-GenAI,Blob Storage,Infra Spend,Preemptible,823.5,"{'env': 'test', 'team': 'AI-Research', 'app': 'etl-pipeline', 'costCenter': 'CC-1776'}","{'region': 'europe-west1', 'billingSource': 'BigQueryExport', 'sku': 'premium'}"
2025-06-03,Azure,Tenant-456,Mgmt-AI,Sub-2002,RG-GenAI,Blob Storage,Infra Spend,Preemptible,100.92,"{'env': 'prod', 'team': 'Platform', 'app': 'genai-api', 'costCenter': 'CC-1611'}","{'region': 'us-east-1', 'billingSource': 'CostManagementAPI', 'sku': 'premium'}"
2025-06-03,Azure,Tenant-456,Mgmt-FinOps,Sub-2006,RG-Prod,Blob Storage,Infra Spend,Spot,1706.95,"{'env': 'test', 'team': 'AI-Research', 'app': 'data-warehouse', 'costCenter': 'CC-1001'}","{'region': 'westus', 'billingSource': 'CostManagementAPI', 'sku': 'premium'}"
2025-06-03,Azure,Tenant-456,Mgmt-FinOps,Sub-2009,RG-ML,SQL DB,Infra Spend,Reserved,231.1,"{'env': 'prod', 'team': 'Platform', 'app': 'genai-api', 'costCenter': 'CC-1157'}","{'region': 'westus', 'billingSource': 'CostManagementAPI', 'sku': 'premium'}"
2025-06-03,Azure,Tenant-456,Mgmt-FinOps,Sub-2008,RG-Prod,SQL DB,Infra Spend,Spot,2499.4,"{'env': 'prod', 'team': 'AI-Research', 'app': 'data-warehouse', 'costCenter': 'CC-1172'}","{'region': 'westus', 'billingSource': 'CostManagementAPI', 'sku': 'tpu-v4'}"
2025-06-03,Azure,Tenant-456,Mgmt-AI,Sub-2004,RG-GenAI,SQL DB,Infra Spend,Reserved,2543.74,"{'env': 'prod', 'team': 'AI-Research', 'app': 'genai-api', 'costCenter': 'CC-1867'}","{'region': 'asia-south1', 'billingSource': 'BigQueryExport', 'sku': 'premium'}"
2025-06-03,Azure,Tenant-456,Mgmt-Cloud,Sub-2005,RG-GenAI,AzureML,AI Spend,Spot,2073.36,"{'env': 'test', 'team': 'FinOps', 'app': 'genai-api', 'costCenter': 'CC-1889'}","{'region': 'eastus', 'billingSource': 'CostExplorerAPI', 'sku': 'standard'}"
2025-06-03,Azure,Tenant-456,Mgmt-AI,Sub-2001,RG-GenAI,AzureML,AI Spend,Spot,677.6,"{'env': 'prod', 'team': 'AI-Research', 'app': 'chatbot', 'costCenter': 'CC-1914'}","{'region': 'westus', 'billingSource': 'CostManagementAPI', 'sku': 'gpt-4'}"
2025-06-03,Azure,Tenant-456,Mgmt-AI,Sub-2005,RG-Prod,AzureML,AI Spend,Spot,1532.79,"{'env': 'dev', 'team': 'DataEng', 'app': 'data-warehouse', 'costCenter': 'CC-1669'}","{'region': 'us-west-2', 'billingSource': 'CostExplorerAPI', 'sku': 'gpt-4'}"
2025-06-03,Azure,Tenant-456,Mgmt-AI,Sub-2002,RG-GenAI,Azure OpenAI,GenAI Spend,Spot,1772.98,"{'env': 'test', 'team': 'Platform', 'app': 'genai-api', 'costCenter': 'CC-1409'}","{'region': 'us-west-2', 'billingSource': 'BigQueryExport', 'sku': 'standard'}"
2025-06-03,Azure,Tenant-456,Mgmt-Cloud,Sub-2003,RG-GenAI,Azure OpenAI,GenAI Spend,Preemptible,1224.3,"{'env': 'test', 'team': 'Platform', 'app': 'data-warehouse', 'costCenter': 'CC-1364'}","{'region': 'us-west-2', 'billingSource': 'CostExplorerAPI', 'sku': 'tpu-v4'}"
2025-06-03,Azure,Tenant-456,Mgmt-AI,Sub-2003,RG-Prod,Azure OpenAI,GenAI Spend,Spot,2110.38,"{'env': 'dev', 'team': 'DataEng', 'app': 'data-warehouse', 'costCenter': 'CC-1714'}","{'region': 'europe-west1', 'billingSource': 'CostManagementAPI', 'sku': 'standard'}"
2025-06-03,GCP,Org-789,Folder-Data,Proj-3005,SKU-Infra,GCE,Infra Spend,Spot,331.85,"{'env': 'dev', 'team': 'DataEng', 'app': 'etl-pipeline', 'costCenter': 'CC-1287'}","{'region': 'westus', 'billingSource': 'CostExplorerAPI', 'sku': 'premium'}"
2025-06-03,GCP,Org-789,Folder-Security,Proj-3001,SKU-Analytics,GCE,Infra Spend,OnDemand,814.2,"{'env': 'test', 'team': 'Platform', 'app': 'chatbot', 'costCenter': 'CC-1415'}","{'region': 'asia-south1', 'billingSource': 'BigQueryExport', 'sku': 'tpu-v4'}"
2025-06-03,GCP,Org-789,Folder-Security,Proj-3003,SKU-NLP,GCE,Infra Spend,OnDemand,2706.98,"{'env': 'dev', 'team': 'DataEng', 'app': 'genai-api', 'costCenter': 'CC-1431'}","{'region': 'europe-west1', 'billingSource': 'BigQueryExport', 'sku': 'standard'}"
2025-06-03,GCP,Org-789,Folder-GenAI,Proj-3004,SKU-Analytics,GCS,Infra Spend,Spot,1099.13,"{'env': 'dev', 'team': 'FinOps', 'app': 'genai-api', 'costCenter': 'CC-1781'}","{'region': 'asia-south1', 'billingSource': 'CostManagementAPI', 'sku': 'standard'}"
2025-06-03,GCP,Org-789,Folder-Security,Proj-3007,SKU-Infra,GCS,Infra Spend,Spot,213.67,"{'env': 'prod', 'team': 'AI-Research', 'app': 'chatbot', 'costCenter': 'CC-1091'}","{'region': 'us-east-1', 'billingSource': 'BigQueryExport', 'sku': 'tpu-v4'}"
2025-06-03,GCP,Org-789,Folder-Data,Proj-3005,SKU-Infra,GCS,Infra Spend,Reserved,209.25,"{'env': 'prod', 'team': 'DataEng', 'app': 'genai-api', 'costCenter': 'CC-1916'}","{'region': 'westus', 'billingSource': 'CostManagementAPI', 'sku': 'gpt-4'}"
2025-06-03,GCP,Org-789,Folder-Security,Proj-3010,SKU-Infra,BigQuery,Infra Spend,OnDemand,583.02,"{'env': 'test', 'team': 'FinOps', 'app': 'genai-api', 'costCenter': 'CC-1822'}","{'region': 'europe-west1', 'billingSource': 'BigQueryExport', 'sku': 'tpu-v4'}"
2025-06-03,GCP,Org-789,Folder-GenAI,Proj-3007,SKU-Analytics,BigQuery,Infra Spend,Preemptible,1702.61,"{'env': 'dev', 'team': 'DataEng', 'app': 'data-warehouse', 'costCenter': 'CC-1701'}","{'region': 'asia-south1', 'billingSource': 'CostManagementAPI', 'sku': 'tpu-v4'}"
2025-06-03,GCP,Org-789,Folder-Security,Proj-3010,SKU-Analytics,BigQuery,Infra Spend,OnDemand,496.6,"{'env': 'test', 'team': 'AI-Research', 'app': 'etl-pipeline', 'costCenter': 'CC-1378'}","{'region': 'eastus', 'billingSource': 'CostManagementAPI', 'sku': 'premium'}"
2025-06-03,GCP,Org-789,Folder-Data,Proj-3005,SKU-NLP,Vertex AI,AI Spend,Preemptible,806.73,"{'env': 'prod', 'team': 'DataEng', 'app': 'genai-api', 'costCenter': 'CC-1701'}","{'region': 'eastus', 'billingSource': 'BigQueryExport', 'sku': 'premium'}"
2025-06-03,GCP,Org-789,Folder-Security,Proj-3006,SKU-Infra,Vertex AI,AI Spend,OnDemand,2807.04,"{'env': 'prod', 'team': 'FinOps', 'app': 'data-warehouse', 'costCenter': 'CC-1620'}","{'region': 'asia-south1', 'billingSource': 'BigQueryExport', 'sku': 'premium'}"
2025-06-03,GCP,Org-789,Folder-Data,Proj-3008,SKU-Infra,Vertex AI,AI Spend,Spot,564.39,"{'env': 'test', 'team': 'AI-Research', 'app': 'data-warehouse', 'costCenter': 'CC-1189'}","{'region': 'us-west-2', 'billingSource': 'CostExplorerAPI', 'sku': 'gpt-4'}"
2025-06-03,GCP,Org-789,Folder-Data,Proj-3005,SKU-Infra,TPUs,AI Spend,OnDemand,1257.98,"{'env': 'dev', 'team': 'FinOps', 'app': 'chatbot', 'costCenter': 'CC-1897'}","{'region': 'us-west-2', 'billingSource': 'BigQueryExport', 'sku': 'standard'}"
2025-06-03,GCP,Org-789,Folder-Data,Proj-3003,SKU-NLP,TPUs,AI Spend,Reserved,470.42,"{'env': 'test', 'team': 'DataEng', 'app': 'chatbot', 'costCenter': 'CC-1976'}","{'region': 'eastus', 'billingSource': 'BigQueryExport', 'sku': 'standard'}"
2025-06-03,GCP,Org-789,Folder-Security,Proj-3009,SKU-NLP,TPUs,AI Spend,Spot,2314.71,"{'env': 'dev', 'team': 'AI-Research', 'app': 'genai-api', 'costCenter': 'CC-1746'}","{'region': 'us-east-1', 'billingSource': 'CostExplorerAPI', 'sku': 'tpu-v4'}"
2025-06-04,AWS,Org-Root-123,OU-Prod,Acc-1003,TagGroup-Dev,EC2,Infra Spend,OnDemand,2233.53,"{'env': 'prod', 'team': 'FinOps', 'app': 'etl-pipeline', 'costCenter': 'CC-1744'}","{'region': 'us-east-1', 'billingSource': 'CostExplorerAPI', 'sku': 'standard'}"
2025-06-04,AWS,Org-Root-123,OU-Research,Acc-1005,TagGroup-Prod,EC2,Infra Spend,Reserved,2533.91,"{'env': 'dev', 'team': 'Platform', 'app': 'data-warehouse', 'costCenter': 'CC-1389'}","{'region': 'asia-south1', 'billingSource': 'CostExplorerAPI', 'sku': 'standard'}"
2025-06-04,AWS,Org-Root-123,OU-Prod,Acc-1005,TagGroup-Prod,EC2,Infra Spend,Preemptible,1509.7,"{'env': 'test', 'team': 'DataEng', 'app': 'data-warehouse', 'costCenter': 'CC-1182'}","{'region': 'europe-west1', 'billingSource': 'CostExplorerAPI', 'sku': 'gpt-4'}"
2025-06-04,AWS,Org-Root-123,OU-Finance,Acc-1007,TagGroup-Prod,S3,Infra Spend,Reserved,802.93,"{'env': 'dev', 'team': 'FinOps', 'app': 'chatbot', 'costCenter': 'CC-1326'}","{'region': 'us-west-2', 'billingSource': 'BigQueryExport', 'sku': 'tpu-v4'}"
2025-06-04,AWS,Org-Root-123,OU-Research,Acc-1005,TagGroup-Prod,S3,Infra Spend,Reserved,1287.27,"{'env': 'test', 'team': 'AI-Research', 'app': 'etl-pipeline', 'costCenter': 'CC-1070'}","{'region': 'us-west-2', 'billingSource': 'CostExplorerAPI', 'sku': 'tpu-v4'}"
2025-06-04,AWS,Org-Root-123,OU-Prod,Acc-1003,TagGroup-Prod,S3,Infra Spend,Spot,1146.76,"{'env': 'test', 'team': 'Platform', 'app': 'chatbot', 'costCenter': 'CC-1770'}","{'region': 'westus', 'billingSource': 'BigQueryExport', 'sku': 'premium'}"
2025-06-04,AWS,Org-Root-123,OU-Finance,Acc-1006,TagGroup-Prod,RDS,Infra Spend,Reserved,58.76,"{'env': 'test', 'team': 'DataEng', 'app': 'etl-pipeline', 'costCenter': 'CC-1951'}","{'region': 'eastus', 'billingSource': 'CostManagementAPI', 'sku': 'gpt-4'}"
2025-06-04,AWS,Org-Root-123,OU-Research,Acc-1005,TagGroup-Test,RDS,Infra Spend,OnDemand,2053.36,"{'env': 'test', 'team': 'DataEng', 'app': 'etl-pipeline', 'costCenter': 'CC-1370'}","{'region': 'europe-west1', 'billingSource': 'BigQueryExport', 'sku': 'tpu-v4'}"
2025-06-04,AWS,Org-Root-123,OU-Prod,Acc-1002,TagGroup-Test,RDS,Infra Spend,Spot,1992.53,"{'env': 'test', 'team': 'FinOps', 'app': 'chatbot', 'costCenter': 'CC-1924'}","{'region': 'asia-south1', 'billingSource': 'BigQueryExport', 'sku': 'tpu-v4'}"
2025-06-04,AWS,Org-Root-123,OU-Research,Acc-1004,TagGroup-Dev,SageMaker,AI Spend,Reserved,107.71,"{'env': 'dev', 'team': 'DataEng', 'app': 'etl-pipeline', 'costCenter': 'CC-1283'}","{'region': 'us-east-1', 'billingSource': 'CostManagementAPI', 'sku': 'tpu-v4'}"
2025-06-04,AWS,Org-Root-123,OU-Research,Acc-1009,TagGroup-Test,SageMaker,AI Spend,Spot,109.87,"{'env': 'dev', 'team': 'AI-Research', 'app': 'chatbot', 'costCenter': 'CC-1403'}","{'region': 'us-west-2', 'billingSource': 'CostExplorerAPI', 'sku': 'gpt-4'}"
2025-06-04,AWS,Org-Root-123,OU-Research,Acc-1005,TagGroup-Dev,SageMaker,AI Spend,Reserved,817.61,"{'env': 'prod', 'team': 'DataEng', 'app': 'genai-api', 'costCenter': 'CC-1385'}","{'region': 'europe-west1', 'billingSource': 'BigQueryExport', 'sku': 'premium'}"
2025-06-04,AWS,Org-Root-123,OU-Finance,Acc-1009,TagGroup-Dev,Bedrock,GenAI Spend,Reserved,1105.57,"{'env': 'prod', 'team': 'Platform', 'app': 'data-warehouse', 'costCenter': 'CC-1808'}","{'region': 'eastus', 'billingSource': 'BigQueryExport', 'sku': 'tpu-v4'}"
2025-06-04,AWS,Org-Root-123,OU-Research,Acc-1009,TagGroup-Prod,Bedrock,GenAI Spend,Spot,216.81,"{'env': 'prod', 'team': 'DataEng', 'app': 'chatbot', 'costCenter': 'CC-1571'}","{'region': 'eastus', 'billingSource': 'CostExplorerAPI', 'sku': 'gpt-4'}"
2025-06-04,AWS,Org-Root-123,OU-Prod,Acc-1009,TagGroup-Prod,Bedrock,GenAI Spend,Spot,1771.72,"{'env': 'dev', 'team': 'FinOps', 'app': 'etl-pipeline', 'costCenter': 'CC-1617'}","{'region': 'eastus', 'billingSource': 'CostManagementAPI', 'sku': 'tpu-v4'}"
2025-06-04,Azure,Tenant-456,Mgmt-Cloud,Sub-2001,RG-GenAI,VMs,Infra Spend,Reserved,2393.41,"{'env': 'dev', 'team': 'FinOps', 'app': 'etl-pipeline', 'costCenter': 'CC-1687'}","{'region': 'us-east-1', 'billingSource': 'BigQueryExport', 'sku': 'gpt-4'}"
2025-06-04,Azure,Tenant-456,Mgmt-Cloud,Sub-2003,RG-ML,VMs,Infra Spend,OnDemand,101.61,"{'env': 'dev', 'team': 'FinOps', 'app': 'etl-pipeline', 'costCenter': 'CC-1145'}","{'region': 'us-east-1', 'billingSource': 'CostExplorerAPI', 'sku': 'gpt-4'}"
2025-06-04,Azure,Tenant-456,Mgmt-AI,Sub-2008,RG-Prod,VMs,Infra Spend,OnDemand,164.86,"{'env': 'dev', 'team': 'AI-Research', 'app': 'chatbot', 'costCenter': 'CC-1533'}","{'region': 'europe-west1', 'billingSource': 'CostManagementAPI', 'sku': 'tpu-v4'}"
2025-06-04,Azure,Tenant-456,Mgmt-FinOps,Sub-2007,RG-GenAI,Blob Storage,Infra Spend,Preemptible,801.36,"{'env': 'test', 'team': 'DataEng', 'app': 'genai-api', 'costCenter': 'CC-1447'}","{'region': 'europe-west1', 'billingSource': 'CostExplorerAPI', 'sku': 'premium'}"
2025-06-04,Azure,Tenant-456,Mgmt-FinOps,Sub-2010,RG-Prod,Blob Storage,Infra Spend,Spot,401.32,"{'env': 'dev', 'team': 'AI-Research', 'app': 'genai-api', 'costCenter': 'CC-1155'}","{'region': 'us-west-2', 'billingSource': 'CostExplorerAPI', 'sku': 'tpu-v4'}"
2025-06-04,Azure,Tenant-456,Mgmt-Cloud,Sub-2006,RG-Prod,Blob Storage,Infra Spend,Spot,277.08,"{'env': 'prod', 'team': 'Platform', 'app': 'data-warehouse', 'costCenter': 'CC-1717'}","{'region': 'europe-west1', 'billingSource': 'CostExplorerAPI', 'sku': 'premium'}"
2025-06-04,Azure,Tenant-456,Mgmt-Cloud,Sub-2002,RG-GenAI,SQL DB,Infra Spend,OnDemand,1726.34,"{'env': 'dev', 'team': 'Platform', 'app': 'data-warehouse', 'costCenter': 'CC-1782'}","{'region': 'us-east-1', 'billingSource': 'CostManagementAPI', 'sku': 'gpt-4'}"
2025-06-04,Azure,Tenant-456,Mgmt-AI,Sub-2004,RG-ML,SQL DB,Infra Spend,Preemptible,2960.47,"{'env': 'test', 'team': 'DataEng', 'app': 'etl-pipeline', 'costCenter': 'CC-1094'}","{'region': 'eastus', 'billingSource': 'CostManagementAPI', 'sku': 'tpu-v4'}"
2025-06-04,Azure,Tenant-456,Mgmt-AI,Sub-2009,RG-GenAI,SQL DB,Infra Spend,Reserved,592.76,"{'env': 'test', 'team': 'FinOps', 'app': 'genai-api', 'costCenter': 'CC-1564'}","{'region': 'eastus', 'billingSource': 'CostExplorerAPI', 'sku': 'gpt-4'}"
2025-06-04,Azure,Tenant-456,Mgmt-Cloud,Sub-2006,RG-Prod,AzureML,AI Spend,Preemptible,1087.53,"{'env': 'prod', 'team': 'AI-Research', 'app': 'chatbot', 'costCenter': 'CC-1548'}","{'region': 'eastus', 'billingSource': 'CostManagementAPI', 'sku': 'gpt-4'}"
2025-06-04,Azure,Tenant-456,Mgmt-Cloud,Sub-2004,RG-GenAI,AzureML,AI Spend,OnDemand,2510.61,"{'env': 'dev', 'team': 'Platform', 'app': 'genai-api', 'costCenter': 'CC-1167'}","{'region': 'us-east-1', 'billingSource': 'CostExplorerAPI', 'sku': 'tpu-v4'}"
2025-06-04,Azure,Tenant-456,Mgmt-AI,Sub-2007,RG-Prod,AzureML,AI Spend,Spot,2423.31,"{'env': 'prod', 'team': 'DataEng', 'app': 'data-warehouse', 'costCenter': 'CC-1301'}","{'region': 'westus', 'billingSource': 'CostExplorerAPI', 'sku': 'standard'}"
2025-06-04,Azure,Tenant-456,Mgmt-AI,Sub-2008,RG-ML,Azure OpenAI,GenAI Spend,OnDemand,2835.04,"{'env': 'test', 'team': 'AI-Research', 'app': 'chatbot', 'costCenter': 'CC-1376'}","{'region': 'westus', 'billingSource': 'CostExplorerAPI', 'sku': 'tpu-v4'}"
2025-06-04,Azure,Tenant-456,Mgmt-FinOps,Sub-2008,RG-ML,Azure OpenAI,GenAI Spend,OnDemand,1787.64,"{'env': 'prod', 'team': 'DataEng', 'app': 'etl-pipeline', 'costCenter': 'CC-1518'}","{'region': 'asia-south1', 'billingSource': 'CostManagementAPI', 'sku': 'tpu-v4'}"
2025-06-04,Azure,Tenant-456,Mgmt-AI,Sub-2008,RG-GenAI,Azure OpenAI,GenAI Spend,Spot,1899.39,"{'env': 'dev', 'team': 'Platform', 'app': 'genai-api', 'costCenter': 'CC-1939'}","{'region': 'westus', 'billingSource': 'BigQueryExport', 'sku': 'premium'}"
2025-06-04,GCP,Org-789,Folder-Security,Proj-3004,SKU-Infra,GCE,Infra Spend,OnDemand,1737.27,"{'env': 'dev', 'team': 'DataEng', 'app': 'etl-pipeline', 'costCenter': 'CC-1650'}","{'region': 'europe-west1', 'billingSource': 'CostExplorerAPI', 'sku': 'gpt-4'}"
2025-06-04,GCP,Org-789,Folder-GenAI,Proj-3010,SKU-Analytics,GCE,Infra Spend,OnDemand,117.47,"{'env': 'test', 'team': 'AI-Research', 'app': 'data-warehouse', 'costCenter': 'CC-1011'}","{'region': 'europe-west1', 'billingSource': 'CostExplorerAPI', 'sku': 'tpu-v4'}"
2025-06-04,GCP,Org-789,Folder-Security,Proj-3005,SKU-Infra,GCE,Infra Spend,OnDemand,2504.17,"{'env': 'dev', 'team': 'FinOps', 'app': 'etl-pipeline', 'costCenter': 'CC-1602'}","{'region': 'europe-west1', 'billingSource': 'BigQueryExport', 'sku': 'standard'}"
2025-06-04,GCP,Org-789,Folder-GenAI,Proj-3005,SKU-NLP,GCS,Infra Spend,OnDemand,1355.39,"{'env': 'dev', 'team': 'AI-Research', 'app': 'etl-pipeline', 'costCenter': 'CC-1279'}","{'region': 'westus', 'billingSource': 'CostManagementAPI', 'sku': 'tpu-v4'}"
2025-06-04,GCP,Org-789,Folder-GenAI,Proj-3008,SKU-Analytics,GCS,Infra Spend,Spot,2148.82,"{'env': 'dev', 'team': 'Platform', 'app': 'data-warehouse', 'costCenter': 'CC-1453'}","{'region': 'europe-west1', 'billingSource': 'CostExplorerAPI', 'sku': 'tpu-v4'}"
2025-06-04,GCP,Org-789,Folder-GenAI,Proj-3001,SKU-NLP,GCS,Infra Spend,OnDemand,378.63,"{'env': 'dev', 'team': 'Platform', 'app': 'etl-pipeline', 'costCenter': 'CC-1062'}","{'region': 'europe-west1', 'billingSource': 'CostManagementAPI', 'sku': 'tpu-v4'}"
2025-06-04,GCP,Org-789,Folder-Security,Proj-3009,SKU-NLP,BigQuery,Infra Spend,Spot,409.42,"{'env': 'dev', 'team': 'AI-Research', 'app': 'chatbot', 'costCenter': 'CC-1714'}","{'region': 'us-west-2', 'billingSource': 'CostManagementAPI', 'sku': 'tpu-v4'}"
2025-06-04,GCP,Org-789,Folder-GenAI,Proj-3003,SKU-Infra,BigQuery,Infra Spend,Reserved,1876.26,"{'env': 'prod', 'team': 'DataEng', 'app': 'data-warehouse', 'costCenter': 'CC-1620'}","{'region': 'westus', 'billingSource': 'CostManagementAPI', 'sku': 'gpt-4'}"
2025-06-04,GCP,Org-789,Folder-Data,Proj-3002,SKU-Infra,BigQuery,Infra Spend,Spot,180.36,"{'env': 'test', 'team': 'FinOps', 'app': 'etl-pipeline', 'costCenter': 'CC-1663'}","{'region': 'us-east-1', 'billingSource': 'CostExplorerAPI', 'sku': 'premium'}"
2025-06-04,GCP,Org-789,Folder-Security,Proj-3010,SKU-Infra,Vertex AI,AI Spend,Reserved,619.06,"{'env': 'test', 'team': 'Platform', 'app': 'data-warehouse', 'costCenter': 'CC-1857'}","{'region': 'us-west-2', 'billingSource': 'CostExplorerAPI', 'sku': 'tpu-v4'}"
2025-06-04,GCP,Org-789,Folder-GenAI,Proj-3008,SKU-NLP,Vertex AI,AI Spend,Preemptible,777.01,"{'env': 'test', 'team': 'AI-Research', 'app': 'chatbot', 'costCenter': 'CC-1684'}","{'region': 'europe-west1', 'billingSource': 'CostManagementAPI', 'sku': 'standard'}"
